Id,budget,company,country,director,genre,gross,movie status,name,rating,released,runtime,score,star,votes,writer,year
164,1000000,Fox Searchlight Pictures,USA,James Toback,5,1950218,Hit,Two Girls and a Guy,NC-17,24-04-1998,84,5.6,Robert Downey Jr.,6203,James Toback,1997
165,1000000,Kuzui Enterprises,USA,Trey Parker,5,582024,Hit,Orgazmo,NC-17,23-10-1998,94,6.2,Trey Parker,31548,Trey Parker,1997
166,5000000,Canal+ España,Spain,Pedro Almodóvar,9,5211842,Hit,Bad Education,NC-17,11-02-2005,106,7.5,Gael García Bernal,48212,Pedro Almodóvar,2004
167,6500000,See-Saw Films,UK,Steve McQueen,2,4000304,Flop,Shame,NC-17,16-03-2012,101,7.2,Michael Fassbender,158515,Steve McQueen,2011
168,9000000,Alliance Communications Corporation,Canada,David Cronenberg,2,2038450,Hit,Crash: Extraños placeres,NC-17,21-03-1997,100,6.4,James Spader,44693,J.G. Ballard,1996
169,15000000,Fine Line Features,USA,John Waters,5,1339668,Flop,A Dirty Shame,NC-17,24-09-2004,89,5.1,Tracey Ullman,11124,John Waters,2004
170,15000000,Haishang Films,USA,Ang Lee,2,4602512,Hit,"Lust, Caution",NC-17,26-10-2007,157,7.6,Tony Chiu-Wai Leung,32328,Eileen Chang,2007
171,45000000,Carolco Pictures,France,Paul Verhoeven,2,20302961,Hit,Showgirls,NC-17,22-09-1995,128,4.7,Elizabeth Berkley,53325,Joe Eszterhas,1995
172,0,1+2 Seisaku Iinkai,Taiwan,Ed16d Yang,2,1136776,Flop,Yi Yi,NOT RATED,16-12-2000,173,8.1,Nien-Jen Wu,14617,Ed16d Yang,2000
173,0,120 Films,France,Gaspar Noé,9,753501,Flop,Irreversible,NOT RATED,22-05-2002,97,7.4,Monica Bellucci,95140,Gaspar Noé,2002
174,0,20th Century Fox,South Korea,Hong-jin Na,2,785405,Hit,The Wailing,NOT RATED,03-06-2016,156,7.5,Jun Kunimura,21562,Hong-jin Na,2016
175,0,4k Films,Argentina,Lucrecia Martel,5,103215,Flop,La Ciénaga,NOT RATED,12-04-2001,103,7,Mercedes Morán,3777,Lucrecia Martel,2001
176,0,Abbas Kiarostami Productions,Iran,Abbas Kiarostami,2,311873,Flop,Taste of Cherry,NOT RATED,26-11-1997,95,7.7,Homayoun Ershadi,16565,Abbas Kiarostami,1997
177,0,Alliance Films Corporation,Canada,Jean-Claude Lauzon,5,610488,Flop,Léolo,NOT RATED,02-04-1993,107,7.6,Maxime Collin,5950,Jean-Claude Lauzon,1992
178,0,Amour Fou Filmproduktion,Hungary,György Pálfi,5,10205,Flop,Taxidermia,NOT RATED,23-08-2006,91,7,Csaba Czene,14123,Lajos Parti Nagy,2006
179,0,Applause Bhansali Productions,India,Sanjay Leela Bhansali,2,733094,Flop,Black,NOT RATED,04-02-2005,122,8.2,Amitabh Bachchan,27633,Sanjay Leela Bhansali,2005
180,0,Arena Films,France,Leos Carax,2,172107,Hit,Pola X,NOT RATED,09-10-1999,134,5.8,Guillaume Depardieu,3763,Leos Carax,1999
181,0,Aristar Entertainment,USA,Phillip Guzman,10,8834,Hit,Dead Awake,NOT RATED,12-05-2017,99,4.6,Jocelin Donahue,1645,Jeffrey Reddick,2016
182,0,ARP Sélection,France,Gérard Pirès,1,268254,Hit,Taxi,NOT RATED,20-11-1998,86,6.9,Samy Naceri,65651,Luc Besson,1998
183,0,ARP Sélection,France,Gérard Krawczyk,1,729844,Hit,Taxi 2 - Alta tensión,NOT RATED,06-10-2000,88,6.4,Samy Naceri,43387,Luc Besson,2000
184,0,Arte France Cinéma,France,Michael Haneke,2,95242,Hit,Code Unknown,NOT RATED,15-11-2000,118,7.2,Juliette Binoche,9286,Michael Haneke,2000
185,0,Arte France Cinéma,France,Claire Denis,10,9189,Flop,Sangre caníbal,NOT RATED,11-07-2001,101,6,Vincent Gallo,5701,Claire Denis,2001
186,0,Arte France Cinéma,France,Catherine Breillat,2,724116,Hit,Fat Girl,NOT RATED,07-03-2001,100,6.5,Anaïs Reboux,8715,Catherine Breillat,2001
187,0,Ashutosh Go16iker Productions Pvt. Ltd.,India,Ashutosh Go16iker,2,1223240,Hit,Swades,NOT RATED,17-12-2004,195,8.3,Shah Rukh Khan,66309,M.G. Sathya,2004
188,0,Asmik Ace Entertainment,Japan,Tran Anh Hung,2,13068,Flop,Norwegian Wood,NOT RATED,11-12-2010,133,6.4,Ken'ichi Matsuyama,9497,Haruki Murakami,2010
189,0,Australian Film Finance Corporation (AFFC),Australia,Ana Kokkinos,2,378667,Flop,Head On,NOT RATED,11-06-1999,104,6.4,Alex Dimitriades,3473,Andrew Bovell,1998
190,0,B.A. Produktion,Germany,Joseph Vilsmaier,2,77848,Hit,Stalingrad,NOT RATED,21-01-1993,134,7.5,Dominique Horwitz,25655,Jürgen Büscher,1993
191,0,Baby Cow Productions,UK,Michael Winterbottom,5,2014922,Flop,The Trip,NOT RATED,24-04-2011,112,7,Steve Coogan,18884,Baby Cow Productions,2010
192,0,Balboa Entertainment,Denmark,Nicolas Winding Refn,9,4440,Hit,Pusher,NOT RATED,30-08-1996,105,7.4,Kim Bodnia,28650,Jens Dahl,1996
193,0,Bandai Media Department,Japan,Takeshi Kitano,1,1960,Flop,Violent Cop,NOT RATED,16-07-1999,103,7.2,Takeshi Kitano,8597,Hisashi Nozawa,1989
194,0,Bandai Visual Company,Japan,Takeshi Kitano,1,1471,Hit,Boiling Point,NOT RATED,19-11-1999,96,6.8,Takeshi Kitano,4920,Takeshi Kitano,1990
195,0,Bay Kinescope,UK,David Mamet,2,124693,Hit,Oleanna,NOT RATED,04-11-1994,89,6.7,William H. Macy,2499,David Mamet,1994
196,0,Bayerischer Rundfunk (BR),Germany,Julian Rosefeldt,2,143656,Flop,Manifesto,NOT RATED,23-11-2017,95,7.2,Cate Blanchett,1314,Julian Rosefeldt,2015
197,0,BBC Films,Denmark,Nicolas Winding Refn,3,17546,Hit,Valhalla Rising,NOT RATED,31-03-2010,93,6,Mads Mikkelsen,47214,Nicolas Winding Refn,2009
198,0,BBC Films,UK,Armando Iannucci,5,2384044,Hit,In the Loop,NOT RATED,04-09-2009,106,7.5,Tom Hollander,47137,Jesse Armstrong,2009
199,0,BBC Films,UK,Andrea Arnold,2,373060,Flop,Fish Tank,NOT RATED,28-01-2011,123,7.3,Katie Jarvis,51481,Andrea Arnold,2009
200,0,BIM Distribuzione,UK,Ken Loach,2,230187,Hit,Land and Freedom,NOT RATED,22-03-1996,109,7.6,Ian Hart,8477,Jim Allen,1995
201,0,Bollywood Hollywood Production,India,Anurag Basu,1,1602466,Flop,Kites: Más allá de las fronteras,NOT RATED,21-05-2010,123,6.1,Kangana Ranaut,10542,Anurag Basu,2010
202,0,BoulderLight Pictures,USA,Eric England,2,4105,Flop,Contracted,NOT RATED,22-11-2013,84,5.3,Najarra Townsend,11798,Eric England,2013
203,0,Boundscript,India,Sujoy Ghosh,2,1035953,Flop,Kahaani,NOT RATED,09-03-2012,122,8.2,Vidya Balan,45452,Sujoy Ghosh,2012
204,0,Bridgit Folman Film Gang,Israel,Ari Folman,4,137815,Flop,The Congress,NOT RATED,24-07-2014,122,6.5,Robin Wright,14289,Stanislaw Lem,2013
205,0,British Broadcasting Corporation (BBC),France,Andrew Birkin,2,322975,Flop,The Cement Garden,NOT RATED,11-02-1994,105,7.2,Charlotte Gainsbourg,3847,Andrew Birkin,1993
206,0,Broth Film,Germany,Marc Rothemund,8,676167,Hit,Sophie Scholl: The Final Days,NOT RATED,27-10-2006,120,7.7,Julia Jentsch,23519,Fred Breinersdorfer,2005
207,0,Buena Vista International Film Production (Germany),Germany,Thomas Jahn,1,3296,Flop,Knockin' on Heaven's Door,NOT RATED,20-02-1997,87,8,Til Schweiger,22387,Thomas Jahn,1997
208,0,"Bureau, The",UK,Andrew Haigh,2,455459,Hit,Weekend,NOT RATED,04-11-2011,97,7.7,Tom Cullen,22381,Andrew Haigh,2011
209,0,Cadrage,UK,Mira Nair,9,2080046,Flop,Salaam Bombay!,NOT RATED,07-10-1988,113,8,Shafiq Syed,7139,Hriday Lani,1988
210,0,Canal+,France,Mathieu Kassovitz,9,309811,Hit,La Haine,NOT RATED,23-02-1996,98,8.1,Vincent Cassel,115435,Mathieu Kassovitz,1995
211,0,Canal+,France,Gaspar Noé,9,54735,Hit,I Stand Alone,NOT RATED,17-02-1999,93,7.5,Philippe Nahon,15508,Gaspar Noé,1998
212,0,Cave Painting Pictures,Canada,Jeremy Gillespie,10,150372,Flop,The Void,NOT RATED,07-04-2017,90,5.8,Aaron Poole,15932,Jeremy Gillespie,2016
213,0,Channel Four Films,UK,Ken Loach,2,89388,Hit,Raining Stones,NOT RATED,08-10-1993,90,7.5,Bruce Jones,3399,Jim Allen,1993
214,0,Chaz Productions,France,Catherine Corsini,2,35034,Flop,Summertime,NOT RATED,19-08-2015,105,6.6,Cécile De France,2301,Catherine Corsini,2015
215,0,Cine Bazar,Japan,Hideaki Anno,1,1908028,Flop,Shin Godzilla,NOT RATED,13-01-2017,120,6.7,Hiroki Hasegawa,11739,Hideaki Anno,2016
216,0,Cinéa,France,Coline Serreau,5,495063,Flop,"Mama, There's a Man in Your Bed",NOT RATED,22-03-1989,100,6.9,Daniel Auteuil,1286,Coline Serreau,1989
217,0,Compagnie Eric Rohmer (CER),France,Éric Rohmer,5,215073,Flop,Four 3s of Reinette and Mirabelle,NOT RATED,19-07-1989,95,7.9,Joëlle Miquel,1331,Éric Rohmer,1987
218,0,Coproduction Office,Sweden,Roy Andersson,5,2303,Flop,Songs from the Second Floor,NOT RATED,06-10-2000,98,7.7,Lars Nordh,14022,Roy Andersson,2000
219,0,Cre Film,USA,Sean Baker,2,87910,Hit,Starlet,NOT RATED,09-05-2013,103,6.8,Dree Hemingway,5294,Sean Baker,2012
220,0,Curbside Films,India,Gauri Shinde,5,1670773,Flop,English Vinglish,NOT RATED,05-10-2012,134,7.9,Sridevi,25931,Gauri Shinde,2012
221,0,Dacia Films,France,Olivier Assayas,5,191164,Hit,Irma Vep,NOT RATED,30-04-1997,99,7,Maggie Cheung,3909,Olivier Assayas,1996
222,0,Dharma Productions,India,Nikkhil Advani,5,1787378,Flop,Kal Ho Naa Ho,NOT RATED,28-11-2003,186,8,Preity Zinta,51400,Niranjan Iyengar,2003
223,0,Enrique Cerezo Producciones Cinematográficas S.A.,Italy,Dario Argento,10,8139,Hit,Dracula 3D,NOT RATED,04-10-2013,110,3.6,Thomas Kretschmann,3321,Dario Argento,2012
224,0,ERA International,China,Yimou Zhang,2,2332728,Flop,To Live,NOT RATED,16-12-1994,133,8.3,You Ge,12705,Wei Lu,1994
225,0,Esperanto Filmoj,Mexico,Alfonso Cuarón,5,9074,Flop,Sólo con tu pareja,NOT RATED,25-12-1992,94,7.1,Daniel Giménez Cacho,2423,Alfonso Cuarón,1991
226,0,Eurimages,Belgium,Jean-Pierre Dardenne,2,454720,Hit,La Promesse,NOT RATED,16-05-1997,100,7.9,Jérémie Renier,5849,Luc Dardenne,1996
227,0,EuropaCorp,France,Gérard Krawczyk,1,497208,Flop,Taxi 3,NOT RATED,29-01-2003,84,5.8,Samy Naceri,33795,Luc Besson,2003
228,0,Excel Entertainment,India,Farhan Akhtar,5,300000,Flop,Dil Chahta Hai,NOT RATED,24-07-2001,183,8.2,Aamir Khan,54875,Kassim Jagmagia,2001
229,0,Extra Large Pictures,USA,Todd Solondz,5,553368,Flop,Palindromes,NOT RATED,21-01-2005,100,6.8,Jennifer Jason Leigh,11133,Todd Solondz,2004
230,0,Fandango,Italy,Matteo Garrone,9,1577639,Hit,Gomorrah,NOT RATED,10-04-2009,137,7,Gianfelice Imparato,40616,Roberto Saviano,2008
231,0,Fidélité Films,France,Gaspar Noé,2,336467,Flop,Enter the Void,NOT RATED,05-05-2010,161,7.3,Nathaniel Brown,51942,Gaspar Noé,2009
232,0,Fidélité Productions,France,François Ozon,5,86132,Flop,Water Drops on Burning Rocks,NOT RATED,15-03-2000,82,6.9,Bernard Giraudeau,5166,Rainer Werner Fassbinder,2000
233,0,Film Par Film,France,Alain Corneau,8,3089497,Flop,Tous les matins du monde,NOT RATED,18-12-1991,115,7.6,Gérard Depardieu,5433,Pascal Quignard,1991
234,0,Film4,Ireland,Steve McQueen,8,154084,Flop,Hunger,NOT RATED,10-09-2010,96,7.6,Stuart Graham,56117,Enda Walsh,2008
235,0,Film4,UK,Andrea Arnold,2,96889,Flop,Wuthering Heights,NOT RATED,11-11-2011,129,6.1,Kaya Scodelario,7758,Andrea Arnold,2011
236,0,Film4,UK,David Mackenzie,9,34100,Flop,Starred Up,NOT RATED,26-08-2014,106,7.4,Jack O'Connell,35739,Jonathan Asser,2013
237,0,France 3 Cinéma,France,Claude Chabrol,9,76882,Flop,La Cérémonie,NOT RATED,20-12-1996,112,7.6,Isabelle Huppert,7614,Ruth Rendell,1995
238,0,Gamechanger Films,USA,Karyn Kusama,2,231703,Hit,The Invitation,NOT RATED,08-04-2016,100,6.7,Logan Marshall-Green,46822,Phil Hay,2015
239,0,Good Machine,USA,Kelly Reichardt,2,8534,Hit,River of Grass,NOT RATED,13-10-1995,76,6.5,Lisa Bowman,626,Jesse Hartman,1994
240,0,Haos Film,Greece,Athina Rachel Tsangari,2,23787,Hit,La vida según Attenberg,NOT RATED,30-09-2011,97,6.2,Ariane Labed,4798,Athina Rachel Tsangari,2010
241,0,Haos Film,Greece,Yorgos Lanthimos,2,5981,Flop,Alps: Los suplantadores,NOT RATED,01-11-2013,100,6.4,Stavros Psyllakis,5996,Efthymis Filippou,2011
242,0,Head Gear Films,Australia,Josh Lawson,5,18238,Flop,The Little Death,NOT RATED,26-06-2015,96,7.1,Bojana Novakovic,21390,Josh Lawson,2014
243,0,Ima Films,France,André Téchiné,2,917915,Hit,Wild Reeds,NOT RATED,10-05-1995,110,7.6,Élodie Bouchez,4397,Olivier Massart,1994
244,0,Indeed films,Belgium,Bavo Defurne,2,27578,Flop,North Sea Texas,NOT RATED,02-11-2012,94,7.2,Ben Van den Heuvel,6494,André Sollie,2011
245,0,Indigo Film,Italy,Paolo Sorrentino,2,2852400,Hit,The Great Beauty,NOT RATED,14-03-2014,141,7.8,Toni Servillo,63499,Paolo Sorrentino,2013
246,0,Kanoon,Iran,Abbas Kiarostami,8,2670,Hit,Close-Up,NOT RATED,30-10-1991,98,8.3,Mohsen Makhmalbaf,10254,Abbas Kiarostami,1990
247,0,Kasander & Wigman Productions,Netherlands,Peter Greenaway,2,2293037,Flop,El libro de cabecera,NOT RATED,06-06-1997,126,6.7,Vivian Wu,11067,Sei Shonagon,1996
248,0,Kick the Machine,Thailand,Apichatpong Weerasethakul,5,183605,Flop,Uncle Boonmee Who Can Recall His Past Lives,NOT RATED,04-03-2011,114,6.6,Thanapat Saisaymar,10329,Phra Sripariyattiweti,2010
249,0,Kôdansha,Japan,Mamoru Oshii,4,515905,Flop,Ghost in the Shell,NOT RATED,29-03-1996,83,8,Atsuko Tanaka,101716,Shirow Masamune,1995
250,0,Kôdansha,Japan,Shinji Higuchi,1,449523,Flop,Attack on Titan: Part 1,NOT RATED,01-08-2015,98,5.1,Haruma Miura,9847,Hajime Isayama,2015
251,0,La Parti Productions,Belgium,Fabrice du Welz,10,2623,Flop,Calvaire,NOT RATED,09-03-2005,88,6.2,Laurent Lucas,10084,Romain Protat,2004
252,0,Les Armateurs,France,Tomm Moore,4,686383,Flop,The Secret of Kells,NOT RATED,11-02-2009,100,7.7,Evan McGuire,25381,Tomm Moore,2009
253,0,Les Films de la Strada,France,Géla Babluani,9,121390,Flop,13 Tzameti,NOT RATED,08-02-2006,93,7.4,George Babluani,15418,Géla Babluani,2005
254,0,Les Films du Lendemain,France,Bertrand Bonello,2,19327,Flop,House of Tolerance,NOT RATED,25-11-2011,122,6.8,Noémie Lvovsky,4868,Bertrand Bonello,2011
255,0,Les Productions Lazennec,France,Tran Anh Hung,2,1910763,Hit,The Scent of Green Papaya,NOT RATED,28-01-1994,104,7.4,Tran Nu Yên-Khê,6642,Tran Anh Hung,1993
256,0,Lookout Films,USA,Jason Freeland,2,19853,Flop,Garden Party,NOT RATED,30-05-2008,88,5.6,Erik Smith,3113,Jason Freeland,2008
257,0,Magnet Releasing,USA,Kaare Andrews,5,21660,Hit,The ABCs of Death,NOT RATED,26-04-2013,129,4.7,Ingrid Bolsø Berdal,15544,Ant Timpson,2012
258,0,Mandarin Films,France,François Ozon,2,48022,Flop,Young & Beautiful,NOT RATED,25-04-2014,95,6.8,Marine Vacth,25415,François Ozon,2013
259,0,Menuet Producties,Belgium,Felix van Groeningen,2,175058,Hit,El círculo roto,NOT RATED,28-08-2014,111,7.8,Veerle Baetens,32959,Johan Heldenbergh,2012
260,0,Mid Day Multimedia Limited,India,Anurag Kashyap,9,34000,Flop,Black Friday,NOT RATED,09-02-2007,143,8.6,Kay Kay Menon,13141,Anurag Kashyap,2004
261,0,Mifilifilms,Canada,Xavier Dolan,2,62985,Hit,Heartbeats,NOT RATED,15-02-2015,101,7.2,Xavier Dolan,21449,Xavier Dolan,2010
262,0,MK2 Productions,Iran,Abbas Kiarostami,2,213253,Hit,The Wind Will Carry Us,NOT RATED,24-11-1999,118,7.6,Behzad Dorani,6191,Abbas Kiarostami,1999
263,0,MK2 Productions,France,Abbas Kiarostami,2,1337384,Flop,Certified Copy,NOT RATED,25-03-2011,106,7.3,Juliette Binoche,16271,Caroline Eliacheff,2010
264,0,Mobra Films,Romania,Cristian Mungiu,2,1185783,Flop,"4 Months, 3 Weeks and 2 Days",NOT RATED,18-04-2008,113,7.9,Anamaria Marinca,48360,Cristian Mungiu,2007
265,0,Moho Film,South Korea,Chan-wook Park,9,2005473,Hit,The Handmaiden,NOT RATED,01-06-2016,144,8.1,Min-hee Kim,43552,Sarah Waters,2016
266,0,Moviola Film och Television AB,Sweden,Mikael Håfström,2,15280,Hit,Evil,NOT RATED,26-09-2003,113,7.8,Andreas Wilson,31763,Jan Guillou,2003
267,0,Nelson Entertainment,USA,Lindsay Anderson,2,1338198,Hit,The Whales of August,NOT RATED,19-08-1987,90,7.6,Bette Davis,3416,David Berry,1987
268,0,New Zealand Film Commission,New Zealand,Jonathan King,5,82987,Flop,Black Sheep,NOT RATED,29-03-2007,87,5.8,Oliver Driver,36120,Jonathan King,2006
269,0,Next Entertainment World,South Korea,Sang-ho Yeon,1,2129768,Flop,Estación Zombie: tren a Busan,NOT RATED,09-12-2016,118,7.5,Yoo Gong,72896,Joo-Suk Park,2016
270,0,Nimbus Film Productions,Denmark,Ole Christian Madsen,2,145109,Hit,Flame & Citron,NOT RATED,28-03-2008,130,7.3,Thure Lindhardt,15298,Lars Kristian Andersen,2008
271,0,Norsk Film,Norway,Erik Skjoldbjærg,9,221173,Flop,Insomnia,NOT RATED,29-05-1998,96,7.3,Stellan Skarsgård,10989,Nikolaj Frobenius,1997
272,0,Occupant Entertainment,UK,Corin Hardy,10,8967,Flop,The Hallow,NOT RATED,05-11-2015,97,5.7,Joseph Mawle,11545,Corin Hardy,2015
273,0,Paper Street Films,USA,Tony Kaye,2,71177,Flop,Detachment,NOT RATED,15-06-2012,98,7.7,Adrien Brody,63058,Carl Lund,2011
274,0,Pathé Renn Productions,France,Dany Boon,5,1477650,Hit,Welcome to the Sticks,NOT RATED,27-02-2008,106,7.1,Kad Merad,33194,Dany Boon,2008
275,0,Permut Presentations,USA,Brian Dannelly,5,22930,Flop,Struck by Lightning,NOT RATED,11-01-2013,90,6.3,Chris Colfer,13513,Chris Colfer,2012
276,0,Picture Farm,UK,Rupert Wyatt,9,13023,Flop,The Escapist,NOT RATED,20-06-2008,102,6.8,Brian Cox,15204,Daniel Hardy,2008
277,0,Quad Productions,France,Pascal Chaumeil,5,504030,Hit,Heartbreaker,NOT RATED,21-10-2011,105,6.8,Romain Duris,22456,Laurent Zeitoun,2010
278,0,R.P. Productions,France,Roman Polanski,2,342183,Hit,La piel de Venus,NOT RATED,08-11-2013,96,7.2,Emmanuelle Seigner,13764,David Ives,2013
279,0,RabbitBandini Productions,USA,Justin Kelly,9,28505,Flop,King Cobra,NOT RATED,21-10-2016,91,5.6,Garrett Clayton,4894,Justin Kelly,2016
280,0,Red Carpet Productions,Australia,Cate Shortland,2,92214,Hit,Amor o sexo,NOT RATED,16-09-2004,106,6.8,Abbie Cornish,6621,Cate Shortland,2004
281,0,Revolution Films,UK,Michael Winterbottom,2,49835,Hit,9 Songs,NOT RATED,11-03-2005,71,4.9,Kieran O'Brien,18981,Revolution Films,2004
282,0,Rhombus Media,Canada,Stephen Dunn,2,41866,Hit,Closet Monster,NOT RATED,27-05-2016,90,7,Aaron Abrams,4860,Stephen Dunn,2015
283,0,Rohfilm,Germany,Cate Shortland,2,968879,Hit,Lore,NOT RATED,20-09-2012,109,7.1,Saskia Rosendahl,12257,Cate Shortland,2012
284,0,ROMP,India,Rakeysh Omprakash Mehra,5,2197331,Hit,Rang De Basanti,NOT RATED,26-01-2006,157,8.3,Aamir Khan,84309,Renzil D'Silva,2006
285,0,Screen Australia,Australia,Julia Leigh,2,37710,Flop,Sleeping Beauty,NOT RATED,02-12-2011,101,5.3,Emily Browning,27413,Julia Leigh,2011
286,0,Senator Film Produktion,Germany,Max Färberböck,8,927107,Hit,Aimee & Jaguar,NOT RATED,11-02-1999,125,7.3,Maria Schrader,5439,Max Färberböck,1999
287,0,Sidus FNH-Benex Cinema Fund 1,South Korea,Sang-soo Im,2,149757,Hit,The Housemaid,NOT RATED,26-01-2011,106,6.5,Do-yeon Jeon,7482,Ki-young Kim,2010
288,0,Six Entertainment Company,USA,Tom Six,10,122890,Flop,The Human Centipede II (Full Sequence),NOT RATED,2011-11,91,3.9,Ashlynn Yennie,29249,Tom Six,2011
289,0,Sixteen Films,Ireland,Ken Loach,2,1829142,Hit,The Wind That Shakes the Barley,NOT RATED,23-03-2007,127,7.5,Cillian Murphy,39412,Paul Laverty,2006
290,0,Softbank Ventures,South Korea,Jee-woon Kim,1,128392,Hit,I Saw the Devil,NOT RATED,12-08-2010,141,7.8,Byung-hun Lee,81507,Jee-woon Kim,2010
291,0,"State Hermitage Museum, The",Russia,Aleksandr Sokurov,2,37439,Flop,Russian Ark,NOT RATED,19-04-2003,99,7.4,Sergey Dreyden,15616,Boris Khaimsky,2002
292,0,StudioCanal,UK,Ben Wheatley,3,35722,Flop,Sightseers,NOT RATED,10-05-2013,88,6.5,Alice Lowe,22742,Alice Lowe,2012
293,0,Sunshine,France,Michelangelo Antonioni,2,30890,Flop,Beyond the Clouds,NOT RATED,27-10-1995,112,6.5,Fanny Ardant,4750,Tonino Guerra,1995
294,0,SVT 2,Sweden,Bille August,8,1253106,Flop,The Best Intentions,NOT RATED,10-07-1992,100,7.9,Samuel Fröler,2326,Ingmar Bergman,1992
295,0,Tartan Films,USA,Chuck Parello,8,5708,Hit,Ed Gein,NOT RATED,20-07-2001,89,5.6,Steve Railsback,4568,Stephen Johnston,2000
296,0,Terra Incognita Films,Belgium,Jaco Van Dormael,5,89182,Hit,El nuevo nuevo testamento,NOT RATED,01-09-2015,114,7.1,Pili Groyne,20984,Thomas Gunzig,2015
297,0,Thin Man Films,UK,Mike Leigh,5,1769305,Hit,Naked,NOT RATED,04-02-1994,132,7.9,David Thewlis,26378,Mike Leigh,1993
298,0,TS Productions,France,Jean-Claude Brisseau,2,22490,Flop,The Exterminating Angels,NOT RATED,13-09-2006,100,5.5,Frédéric van den Driessche,2583,Jean-Claude Brisseau,2006
299,0,Varient,USA,Marya Cohn,2,5249,Flop,The Girl in the Book,NOT RATED,11-12-2015,86,6.2,Emily VanCamp,3075,Marya Cohn,2015
300,0,Viacom18 Motion Pictures,India,Vikas Bahl,3,1429534,Flop,Queen,NOT RATED,07-03-2014,146,8.3,Kangana Ranaut,48398,Vikas Bahl,2013
301,0,16p Films,UK,Shane Meadows,9,6013,Flop,Dead Man's Shoes,NOT RATED,01-10-2004,90,7.7,Paddy Considine,42662,Paddy Considine,2004
302,0,16p X,UK,Ben Wheatley,9,26297,Flop,Kill List,NOT RATED,02-09-2011,95,6.4,Neil Maskell,29136,Ben Wheatley,2011
303,0,Whenua Films,New Zealand,Taika Waititi,5,255179,Flop,Boy,NOT RATED,25-03-2010,87,7.5,James Rolleston,11504,Taika Waititi,2010
304,0,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),Poland,Agnieszka Smoczynska,5,98818,Flop,The Lure,NOT RATED,25-12-2015,92,6.3,Marta Mazurek,2000,Robert Bolesto,2015
305,0,XYZ Films,USA,Justin Benson,5,48949,Hit,Spring,NOT RATED,20-03-2015,109,6.7,Lou Taylor Pucci,17373,Justin Benson,2014
306,0,Zentropa Entertainments,Denmark,Lars von Trier,2,785669,Hit,Ninfomanía: primera parte,NOT RATED,06-03-2014,117,7,Charlotte Gainsbourg,93710,Lars von Trier,2013
307,0,Zentropa Entertainments,Denmark,Lars von Trier,2,326983,Hit,Ninfomanía: segunda parte,NOT RATED,20-03-2014,123,6.7,Charlotte Gainsbourg,68336,Lars von Trier,2013
308,30000,Pathé Pictures International,UK,Lynne Ramsay,2,216781,Hit,Ratcatcher,NOT RATED,12-11-1999,94,7.5,Tommy Flanagan,6648,Lynne Ramsay,1999
309,42000,Free Country U.S.A.,USA,David Gordon Green,2,241816,Hit,George Washington,NOT RATED,28-09-2001,89,7.4,Candace Evanofski,6692,David Gordon Green,2000
310,50000,Bellanova Films,USA,James 16d Byrkit,11,68877,Flop,Coherence,NOT RATED,06-08-2014,89,7.2,Emily Baldoni,71677,James 16d Byrkit,2013
311,50000,erbp,USA,Shane Carruth,2,444098,Flop,Upstream Color,NOT RATED,03-01-2014,96,6.7,Amy Seimetz,25775,Shane Carruth,2013
312,65000,Tiny Ponies,USA,Lena Dunham,5,389804,Hit,Tiny Furniture,NOT RATED,30-03-2012,98,6.2,Lena Dunham,12702,Lena Dunham,2010
313,130000,Changing Film Productions,USA,Bank Tangjaitrong,3,13557,Flop,Till We Meet Again,NOT RATED,25-11-2016,105,6.9,John Matton,1248,John Matton,2016
